subject,block,batch,matched_block_id,profile,variant,policy,final_status,warning,decision_rule,attempts_consumed,consumed_attempt_ids,research_only_attempt_ids,prefix_categories,S,E,M,N,prefix_elapsed_s,prefix_capacity_vcpu_h,indeterminate_reason
istio17860,10,B,c1v1-istio17860-b10,R,V_bad,P3-retain,BLOCK,,P3 decision; flag accept after failure,3,c1v1-measured-istio17860-b10-R-bad-a1 c1v1-measured-istio17860-b10-R-bad-a2 c1v1-measured-istio17860-b10-R-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,16.563,0.108542,
istio17860,10,B,c1v1-istio17860-b10,R,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-istio17860-b10-R-ok-a1,c1v1-measured-istio17860-b10-R-ok-a2 c1v1-measured-istio17860-b10-R-ok-a3,PASS,,,,0,1.077,0.016454,
istio17860,10,B,c1v1-istio17860-b10,L,V_bad,P1,BLOCK,,first attempt only,1,c1v1-measured-istio17860-b10-L-bad-a1,c1v1-measured-istio17860-b10-L-bad-a2 c1v1-measured-istio17860-b10-L-bad-a3,FOCAL_DEFECT_WITNESS,1,1,0,,5.443,0.004438,
istio17860,10,B,c1v1-istio17860-b10,L,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-istio17860-b10-L-ok-a1,c1v1-measured-istio17860-b10-L-ok-a2 c1v1-measured-istio17860-b10-L-ok-a3,PASS,,,,0,1.066,0.002055,
istio17860,10,B,c1v1-istio17860-b10,L,V_bad,P3,BLOCK,,"accept on first zero, block after 3 nonzero",3,c1v1-measured-istio17860-b10-L-bad-a1 c1v1-measured-istio17860-b10-L-bad-a2 c1v1-measured-istio17860-b10-L-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,16.308,0.013385,
istio17860,10,B,c1v1-istio17860-b10,L,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-istio17860-b10-L-ok-a1,c1v1-measured-istio17860-b10-L-ok-a2 c1v1-measured-istio17860-b10-L-ok-a3,PASS,,,,0,1.066,0.002055,
istio17860,10,B,c1v1-istio17860-b10,L,V_bad,P3-retain,BLOCK,,P3 decision; flag accept after failure,3,c1v1-measured-istio17860-b10-L-bad-a1 c1v1-measured-istio17860-b10-L-bad-a2 c1v1-measured-istio17860-b10-L-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,16.308,0.013385,
istio17860,10,B,c1v1-istio17860-b10,L,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-istio17860-b10-L-ok-a1,c1v1-measured-istio17860-b10-L-ok-a2 c1v1-measured-istio17860-b10-L-ok-a3,PASS,,,,0,1.066,0.002055,
k8s26980,1,A,c1v1-k8s26980-b01,R,V_bad,P1,ACCEPT,,first attempt only,1,c1v1-measured-k8s26980-b01-R-bad-a1,c1v1-measured-k8s26980-b01-R-bad-a2 c1v1-measured-k8s26980-b01-R-bad-a3,PASS,0,0,0,,0.493,0.013871,
k8s26980,1,A,c1v1-k8s26980-b01,R,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-k8s26980-b01-R-ok-a1,c1v1-measured-k8s26980-b01-R-ok-a2 c1v1-measured-k8s26980-b01-R-ok-a3,PASS,,,,0,0.527,0.014024,
k8s26980,1,A,c1v1-k8s26980-b01,R,V_bad,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-k8s26980-b01-R-bad-a1,c1v1-measured-k8s26980-b01-R-bad-a2 c1v1-measured-k8s26980-b01-R-bad-a3,PASS,0,0,0,,0.493,0.013871,
k8s26980,1,A,c1v1-k8s26980-b01,R,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-k8s26980-b01-R-ok-a1,c1v1-measured-k8s26980-b01-R-ok-a2 c1v1-measured-k8s26980-b01-R-ok-a3,PASS,,,,0,0.527,0.014024,
k8s26980,1,A,c1v1-k8s26980-b01,R,V_bad,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-k8s26980-b01-R-bad-a1,c1v1-measured-k8s26980-b01-R-bad-a2 c1v1-measured-k8s26980-b01-R-bad-a3,PASS,0,0,0,,0.493,0.013871,
k8s26980,1,A,c1v1-k8s26980-b01,R,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-k8s26980-b01-R-ok-a1,c1v1-measured-k8s26980-b01-R-ok-a2 c1v1-measured-k8s26980-b01-R-ok-a3,PASS,,,,0,0.527,0.014024,
k8s26980,1,A,c1v1-k8s26980-b01,L,V_bad,P1,ACCEPT,,first attempt only,1,c1v1-measured-k8s26980-b01-L-bad-a1,c1v1-measured-k8s26980-b01-L-bad-a2 c1v1-measured-k8s26980-b01-L-bad-a3,PASS,0,0,0,,0.422,0.001648,
k8s26980,1,A,c1v1-k8s26980-b01,L,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-k8s26980-b01-L-ok-a1,c1v1-measured-k8s26980-b01-L-ok-a2 c1v1-measured-k8s26980-b01-L-ok-a3,PASS,,,,0,0.347,0.001646,
k8s26980,1,A,c1v1-k8s26980-b01,L,V_bad,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-k8s26980-b01-L-bad-a1,c1v1-measured-k8s26980-b01-L-bad-a2 c1v1-measured-k8s26980-b01-L-bad-a3,PASS,0,0,0,,0.422,0.001648,
k8s26980,1,A,c1v1-k8s26980-b01,L,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-k8s26980-b01-L-ok-a1,c1v1-measured-k8s26980-b01-L-ok-a2 c1v1-measured-k8s26980-b01-L-ok-a3,PASS,,,,0,0.347,0.001646,
k8s26980,1,A,c1v1-k8s26980-b01,L,V_bad,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-k8s26980-b01-L-bad-a1,c1v1-measured-k8s26980-b01-L-bad-a2 c1v1-measured-k8s26980-b01-L-bad-a3,PASS,0,0,0,,0.422,0.001648,
k8s26980,1,A,c1v1-k8s26980-b01,L,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-k8s26980-b01-L-ok-a1,c1v1-measured-k8s26980-b01-L-ok-a2 c1v1-measured-k8s26980-b01-L-ok-a3,PASS,,,,0,0.347,0.001646,
k8s26980,2,A,c1v1-k8s26980-b02,R,V_bad,P1,ACCEPT,,first attempt only,1,c1v1-measured-k8s26980-b02-R-bad-a1,c1v1-measured-k8s26980-b02-R-bad-a2 c1v1-measured-k8s26980-b02-R-bad-a3,PASS,0,0,0,,0.412,0.0135,
k8s26980,2,A,c1v1-k8s26980-b02,R,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-k8s26980-b02-R-ok-a1,c1v1-measured-k8s26980-b02-R-ok-a2 c1v1-measured-k8s26980-b02-R-ok-a3,PASS,,,,0,0.462,0.013732,
k8s26980,2,A,c1v1-k8s26980-b02,R,V_bad,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-k8s26980-b02-R-bad-a1,c1v1-measured-k8s26980-b02-R-bad-a2 c1v1-measured-k8s26980-b02-R-bad-a3,PASS,0,0,0,,0.412,0.0135,
k8s26980,2,A,c1v1-k8s26980-b02,R,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-k8s26980-b02-R-ok-a1,c1v1-measured-k8s26980-b02-R-ok-a2 c1v1-measured-k8s26980-b02-R-ok-a3,PASS,,,,0,0.462,0.013732,
k8s26980,2,A,c1v1-k8s26980-b02,R,V_bad,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-k8s26980-b02-R-bad-a1,c1v1-measured-k8s26980-b02-R-bad-a2 c1v1-measured-k8s26980-b02-R-bad-a3,PASS,0,0,0,,0.412,0.0135,
k8s26980,2,A,c1v1-k8s26980-b02,R,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-k8s26980-b02-R-ok-a1,c1v1-measured-k8s26980-b02-R-ok-a2 c1v1-measured-k8s26980-b02-R-ok-a3,PASS,,,,0,0.462,0.013732,
k8s26980,2,A,c1v1-k8s26980-b02,L,V_bad,P1,ACCEPT,,first attempt only,1,c1v1-measured-k8s26980-b02-L-bad-a1,c1v1-measured-k8s26980-b02-L-bad-a2 c1v1-measured-k8s26980-b02-L-bad-a3,PASS,0,0,0,,0.386,0.001664,
k8s26980,2,A,c1v1-k8s26980-b02,L,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-k8s26980-b02-L-ok-a1,c1v1-measured-k8s26980-b02-L-ok-a2 c1v1-measured-k8s26980-b02-L-ok-a3,PASS,,,,0,0.432,0.001693,
k8s26980,2,A,c1v1-k8s26980-b02,L,V_bad,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-k8s26980-b02-L-bad-a1,c1v1-measured-k8s26980-b02-L-bad-a2 c1v1-measured-k8s26980-b02-L-bad-a3,PASS,0,0,0,,0.386,0.001664,
k8s26980,2,A,c1v1-k8s26980-b02,L,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-k8s26980-b02-L-ok-a1,c1v1-measured-k8s26980-b02-L-ok-a2 c1v1-measured-k8s26980-b02-L-ok-a3,PASS,,,,0,0.432,0.001693,
k8s26980,2,A,c1v1-k8s26980-b02,L,V_bad,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-k8s26980-b02-L-bad-a1,c1v1-measured-k8s26980-b02-L-bad-a2 c1v1-measured-k8s26980-b02-L-bad-a3,PASS,0,0,0,,0.386,0.001664,
k8s26980,2,A,c1v1-k8s26980-b02,L,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-k8s26980-b02-L-ok-a1,c1v1-measured-k8s26980-b02-L-ok-a2 c1v1-measured-k8s26980-b02-L-ok-a3,PASS,,,,0,0.432,0.001693,
k8s26980,3,A,c1v1-k8s26980-b03,R,V_bad,P1,ACCEPT,,first attempt only,1,c1v1-measured-k8s26980-b03-R-bad-a1,c1v1-measured-k8s26980-b03-R-bad-a2 c1v1-measured-k8s26980-b03-R-bad-a3,PASS,0,0,0,,0.478,0.013854,
k8s26980,3,A,c1v1-k8s26980-b03,R,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-k8s26980-b03-R-ok-a1,c1v1-measured-k8s26980-b03-R-ok-a2 c1v1-measured-k8s26980-b03-R-ok-a3,PASS,,,,0,0.506,0.01391,
k8s26980,3,A,c1v1-k8s26980-b03,R,V_bad,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-k8s26980-b03-R-bad-a1,c1v1-measured-k8s26980-b03-R-bad-a2 c1v1-measured-k8s26980-b03-R-bad-a3,PASS,0,0,0,,0.478,0.013854,
k8s26980,3,A,c1v1-k8s26980-b03,R,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-k8s26980-b03-R-ok-a1,c1v1-measured-k8s26980-b03-R-ok-a2 c1v1-measured-k8s26980-b03-R-ok-a3,PASS,,,,0,0.506,0.01391,
k8s26980,3,A,c1v1-k8s26980-b03,R,V_bad,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-k8s26980-b03-R-bad-a1,c1v1-measured-k8s26980-b03-R-bad-a2 c1v1-measured-k8s26980-b03-R-bad-a3,PASS,0,0,0,,0.478,0.013854,
k8s26980,3,A,c1v1-k8s26980-b03,R,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-k8s26980-b03-R-ok-a1,c1v1-measured-k8s26980-b03-R-ok-a2 c1v1-measured-k8s26980-b03-R-ok-a3,PASS,,,,0,0.506,0.01391,
k8s26980,3,A,c1v1-k8s26980-b03,L,V_bad,P1,ACCEPT,,first attempt only,1,c1v1-measured-k8s26980-b03-L-bad-a1,c1v1-measured-k8s26980-b03-L-bad-a2 c1v1-measured-k8s26980-b03-L-bad-a3,PASS,0,0,0,,0.427,0.001686,
k8s26980,3,A,c1v1-k8s26980-b03,L,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-k8s26980-b03-L-ok-a1,c1v1-measured-k8s26980-b03-L-ok-a2 c1v1-measured-k8s26980-b03-L-ok-a3,PASS,,,,0,0.399,0.001669,
k8s26980,3,A,c1v1-k8s26980-b03,L,V_bad,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-k8s26980-b03-L-bad-a1,c1v1-measured-k8s26980-b03-L-bad-a2 c1v1-measured-k8s26980-b03-L-bad-a3,PASS,0,0,0,,0.427,0.001686,
k8s26980,3,A,c1v1-k8s26980-b03,L,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-k8s26980-b03-L-ok-a1,c1v1-measured-k8s26980-b03-L-ok-a2 c1v1-measured-k8s26980-b03-L-ok-a3,PASS,,,,0,0.399,0.001669,
k8s26980,3,A,c1v1-k8s26980-b03,L,V_bad,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-k8s26980-b03-L-bad-a1,c1v1-measured-k8s26980-b03-L-bad-a2 c1v1-measured-k8s26980-b03-L-bad-a3,PASS,0,0,0,,0.427,0.001686,
k8s26980,3,A,c1v1-k8s26980-b03,L,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-k8s26980-b03-L-ok-a1,c1v1-measured-k8s26980-b03-L-ok-a2 c1v1-measured-k8s26980-b03-L-ok-a3,PASS,,,,0,0.399,0.001669,
k8s26980,4,A,c1v1-k8s26980-b04,R,V_bad,P1,ACCEPT,,first attempt only,1,c1v1-measured-k8s26980-b04-R-bad-a1,c1v1-measured-k8s26980-b04-R-bad-a2 c1v1-measured-k8s26980-b04-R-bad-a3,PASS,0,0,0,,0.458,0.013848,
k8s26980,4,A,c1v1-k8s26980-b04,R,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-k8s26980-b04-R-ok-a1,c1v1-measured-k8s26980-b04-R-ok-a2 c1v1-measured-k8s26980-b04-R-ok-a3,PASS,,,,0,0.426,0.013561,
k8s26980,4,A,c1v1-k8s26980-b04,R,V_bad,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-k8s26980-b04-R-bad-a1,c1v1-measured-k8s26980-b04-R-bad-a2 c1v1-measured-k8s26980-b04-R-bad-a3,PASS,0,0,0,,0.458,0.013848,
k8s26980,4,A,c1v1-k8s26980-b04,R,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-k8s26980-b04-R-ok-a1,c1v1-measured-k8s26980-b04-R-ok-a2 c1v1-measured-k8s26980-b04-R-ok-a3,PASS,,,,0,0.426,0.013561,
k8s26980,4,A,c1v1-k8s26980-b04,R,V_bad,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-k8s26980-b04-R-bad-a1,c1v1-measured-k8s26980-b04-R-bad-a2 c1v1-measured-k8s26980-b04-R-bad-a3,PASS,0,0,0,,0.458,0.013848,
k8s26980,4,A,c1v1-k8s26980-b04,R,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-k8s26980-b04-R-ok-a1,c1v1-measured-k8s26980-b04-R-ok-a2 c1v1-measured-k8s26980-b04-R-ok-a3,PASS,,,,0,0.426,0.013561,
k8s26980,4,A,c1v1-k8s26980-b04,L,V_bad,P1,ACCEPT,,first attempt only,1,c1v1-measured-k8s26980-b04-L-bad-a1,c1v1-measured-k8s26980-b04-L-bad-a2 c1v1-measured-k8s26980-b04-L-bad-a3,PASS,0,0,0,,0.415,0.001683,
k8s26980,4,A,c1v1-k8s26980-b04,L,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-k8s26980-b04-L-ok-a1,c1v1-measured-k8s26980-b04-L-ok-a2 c1v1-measured-k8s26980-b04-L-ok-a3,PASS,,,,0,0.393,0.001674,
k8s26980,4,A,c1v1-k8s26980-b04,L,V_bad,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-k8s26980-b04-L-bad-a1,c1v1-measured-k8s26980-b04-L-bad-a2 c1v1-measured-k8s26980-b04-L-bad-a3,PASS,0,0,0,,0.415,0.001683,
k8s26980,4,A,c1v1-k8s26980-b04,L,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-k8s26980-b04-L-ok-a1,c1v1-measured-k8s26980-b04-L-ok-a2 c1v1-measured-k8s26980-b04-L-ok-a3,PASS,,,,0,0.393,0.001674,
k8s26980,4,A,c1v1-k8s26980-b04,L,V_bad,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-k8s26980-b04-L-bad-a1,c1v1-measured-k8s26980-b04-L-bad-a2 c1v1-measured-k8s26980-b04-L-bad-a3,PASS,0,0,0,,0.415,0.001683,
k8s26980,4,A,c1v1-k8s26980-b04,L,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-k8s26980-b04-L-ok-a1,c1v1-measured-k8s26980-b04-L-ok-a2 c1v1-measured-k8s26980-b04-L-ok-a3,PASS,,,,0,0.393,0.001674,
k8s26980,5,A,c1v1-k8s26980-b05,R,V_bad,P1,ACCEPT,,first attempt only,1,c1v1-measured-k8s26980-b05-R-bad-a1,c1v1-measured-k8s26980-b05-R-bad-a2 c1v1-measured-k8s26980-b05-R-bad-a3,PASS,0,0,0,,0.415,0.013414,
k8s26980,5,A,c1v1-k8s26980-b05,R,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-k8s26980-b05-R-ok-a1,c1v1-measured-k8s26980-b05-R-ok-a2 c1v1-measured-k8s26980-b05-R-ok-a3,PASS,,,,0,0.557,0.014053,
k8s26980,5,A,c1v1-k8s26980-b05,R,V_bad,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-k8s26980-b05-R-bad-a1,c1v1-measured-k8s26980-b05-R-bad-a2 c1v1-measured-k8s26980-b05-R-bad-a3,PASS,0,0,0,,0.415,0.013414,
k8s26980,5,A,c1v1-k8s26980-b05,R,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-k8s26980-b05-R-ok-a1,c1v1-measured-k8s26980-b05-R-ok-a2 c1v1-measured-k8s26980-b05-R-ok-a3,PASS,,,,0,0.557,0.014053,
k8s26980,5,A,c1v1-k8s26980-b05,R,V_bad,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-k8s26980-b05-R-bad-a1,c1v1-measured-k8s26980-b05-R-bad-a2 c1v1-measured-k8s26980-b05-R-bad-a3,PASS,0,0,0,,0.415,0.013414,
k8s26980,5,A,c1v1-k8s26980-b05,R,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-k8s26980-b05-R-ok-a1,c1v1-measured-k8s26980-b05-R-ok-a2 c1v1-measured-k8s26980-b05-R-ok-a3,PASS,,,,0,0.557,0.014053,
k8s26980,5,A,c1v1-k8s26980-b05,L,V_bad,P1,ACCEPT,,first attempt only,1,c1v1-measured-k8s26980-b05-L-bad-a1,c1v1-measured-k8s26980-b05-L-bad-a2 c1v1-measured-k8s26980-b05-L-bad-a3,PASS,0,0,0,,0.49,0.001684,
k8s26980,5,A,c1v1-k8s26980-b05,L,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-k8s26980-b05-L-ok-a1,c1v1-measured-k8s26980-b05-L-ok-a2 c1v1-measured-k8s26980-b05-L-ok-a3,PASS,,,,0,0.475,0.00171,
k8s26980,5,A,c1v1-k8s26980-b05,L,V_bad,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-k8s26980-b05-L-bad-a1,c1v1-measured-k8s26980-b05-L-bad-a2 c1v1-measured-k8s26980-b05-L-bad-a3,PASS,0,0,0,,0.49,0.001684,
k8s26980,5,A,c1v1-k8s26980-b05,L,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-k8s26980-b05-L-ok-a1,c1v1-measured-k8s26980-b05-L-ok-a2 c1v1-measured-k8s26980-b05-L-ok-a3,PASS,,,,0,0.475,0.00171,
k8s26980,5,A,c1v1-k8s26980-b05,L,V_bad,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-k8s26980-b05-L-bad-a1,c1v1-measured-k8s26980-b05-L-bad-a2 c1v1-measured-k8s26980-b05-L-bad-a3,PASS,0,0,0,,0.49,0.001684,
k8s26980,5,A,c1v1-k8s26980-b05,L,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-k8s26980-b05-L-ok-a1,c1v1-measured-k8s26980-b05-L-ok-a2 c1v1-measured-k8s26980-b05-L-ok-a3,PASS,,,,0,0.475,0.00171,
k8s26980,6,B,c1v1-k8s26980-b06,R,V_bad,P1,ACCEPT,,first attempt only,1,c1v1-measured-k8s26980-b06-R-bad-a1,c1v1-measured-k8s26980-b06-R-bad-a2 c1v1-measured-k8s26980-b06-R-bad-a3,PASS,0,0,0,,0.498,0.013893,
k8s26980,6,B,c1v1-k8s26980-b06,R,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-k8s26980-b06-R-ok-a1,c1v1-measured-k8s26980-b06-R-ok-a2 c1v1-measured-k8s26980-b06-R-ok-a3,PASS,,,,0,0.526,0.013981,
k8s26980,6,B,c1v1-k8s26980-b06,R,V_bad,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-k8s26980-b06-R-bad-a1,c1v1-measured-k8s26980-b06-R-bad-a2 c1v1-measured-k8s26980-b06-R-bad-a3,PASS,0,0,0,,0.498,0.013893,
k8s26980,6,B,c1v1-k8s26980-b06,R,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-k8s26980-b06-R-ok-a1,c1v1-measured-k8s26980-b06-R-ok-a2 c1v1-measured-k8s26980-b06-R-ok-a3,PASS,,,,0,0.526,0.013981,
k8s26980,6,B,c1v1-k8s26980-b06,R,V_bad,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-k8s26980-b06-R-bad-a1,c1v1-measured-k8s26980-b06-R-bad-a2 c1v1-measured-k8s26980-b06-R-bad-a3,PASS,0,0,0,,0.498,0.013893,
k8s26980,6,B,c1v1-k8s26980-b06,R,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-k8s26980-b06-R-ok-a1,c1v1-measured-k8s26980-b06-R-ok-a2 c1v1-measured-k8s26980-b06-R-ok-a3,PASS,,,,0,0.526,0.013981,
k8s26980,6,B,c1v1-k8s26980-b06,L,V_bad,P1,ACCEPT,,first attempt only,1,c1v1-measured-k8s26980-b06-L-bad-a1,c1v1-measured-k8s26980-b06-L-bad-a2 c1v1-measured-k8s26980-b06-L-bad-a3,PASS,0,0,0,,0.438,0.001703,
k8s26980,6,B,c1v1-k8s26980-b06,L,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-k8s26980-b06-L-ok-a1,c1v1-measured-k8s26980-b06-L-ok-a2 c1v1-measured-k8s26980-b06-L-ok-a3,PASS,,,,0,0.447,0.001718,
k8s26980,6,B,c1v1-k8s26980-b06,L,V_bad,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-k8s26980-b06-L-bad-a1,c1v1-measured-k8s26980-b06-L-bad-a2 c1v1-measured-k8s26980-b06-L-bad-a3,PASS,0,0,0,,0.438,0.001703,
k8s26980,6,B,c1v1-k8s26980-b06,L,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-k8s26980-b06-L-ok-a1,c1v1-measured-k8s26980-b06-L-ok-a2 c1v1-measured-k8s26980-b06-L-ok-a3,PASS,,,,0,0.447,0.001718,
k8s26980,6,B,c1v1-k8s26980-b06,L,V_bad,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-k8s26980-b06-L-bad-a1,c1v1-measured-k8s26980-b06-L-bad-a2 c1v1-measured-k8s26980-b06-L-bad-a3,PASS,0,0,0,,0.438,0.001703,
k8s26980,6,B,c1v1-k8s26980-b06,L,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-k8s26980-b06-L-ok-a1,c1v1-measured-k8s26980-b06-L-ok-a2 c1v1-measured-k8s26980-b06-L-ok-a3,PASS,,,,0,0.447,0.001718,
k8s26980,7,B,c1v1-k8s26980-b07,R,V_bad,P1,ACCEPT,,first attempt only,1,c1v1-measured-k8s26980-b07-R-bad-a1,c1v1-measured-k8s26980-b07-R-bad-a2 c1v1-measured-k8s26980-b07-R-bad-a3,PASS,0,0,0,,0.427,0.013172,
k8s26980,7,B,c1v1-k8s26980-b07,R,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-k8s26980-b07-R-ok-a1,c1v1-measured-k8s26980-b07-R-ok-a2 c1v1-measured-k8s26980-b07-R-ok-a3,PASS,,,,0,0.428,0.01355,
k8s26980,7,B,c1v1-k8s26980-b07,R,V_bad,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-k8s26980-b07-R-bad-a1,c1v1-measured-k8s26980-b07-R-bad-a2 c1v1-measured-k8s26980-b07-R-bad-a3,PASS,0,0,0,,0.427,0.013172,
k8s26980,7,B,c1v1-k8s26980-b07,R,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-k8s26980-b07-R-ok-a1,c1v1-measured-k8s26980-b07-R-ok-a2 c1v1-measured-k8s26980-b07-R-ok-a3,PASS,,,,0,0.428,0.01355,
k8s26980,7,B,c1v1-k8s26980-b07,R,V_bad,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-k8s26980-b07-R-bad-a1,c1v1-measured-k8s26980-b07-R-bad-a2 c1v1-measured-k8s26980-b07-R-bad-a3,PASS,0,0,0,,0.427,0.013172,
k8s26980,7,B,c1v1-k8s26980-b07,R,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-k8s26980-b07-R-ok-a1,c1v1-measured-k8s26980-b07-R-ok-a2 c1v1-measured-k8s26980-b07-R-ok-a3,PASS,,,,0,0.428,0.01355,
k8s26980,7,B,c1v1-k8s26980-b07,L,V_bad,P1,ACCEPT,,first attempt only,1,c1v1-measured-k8s26980-b07-L-bad-a1,c1v1-measured-k8s26980-b07-L-bad-a2 c1v1-measured-k8s26980-b07-L-bad-a3,PASS,0,0,0,,0.499,0.001694,
k8s26980,7,B,c1v1-k8s26980-b07,L,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-k8s26980-b07-L-ok-a1,c1v1-measured-k8s26980-b07-L-ok-a2 c1v1-measured-k8s26980-b07-L-ok-a3,PASS,,,,0,0.508,0.00174,
k8s26980,7,B,c1v1-k8s26980-b07,L,V_bad,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-k8s26980-b07-L-bad-a1,c1v1-measured-k8s26980-b07-L-bad-a2 c1v1-measured-k8s26980-b07-L-bad-a3,PASS,0,0,0,,0.499,0.001694,
k8s26980,7,B,c1v1-k8s26980-b07,L,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-k8s26980-b07-L-ok-a1,c1v1-measured-k8s26980-b07-L-ok-a2 c1v1-measured-k8s26980-b07-L-ok-a3,PASS,,,,0,0.508,0.00174,
